,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
2926,Cory Harkey\HarkCo00,2015,25,,STL,NFL,16,6,2.6,7.6,0.16,0.48,0,0,0,0,0,0,0,0,5,26,0,0
2927,Brian Kozlowski\KozlBr00,2005,35,,WAS,NFL,16,0,2.6,4.6,0.16,0.29,0,0,0,0,0,0,0,0,2,26,0,0
2928,Sean Manuel\ManuSe20,1996,23,7-239,SFO,NFL,11,0,1.8,4.8,0.16,0.44,0,0,0,0,0,0,0,0,3,18,0,0
2929,Michael Matthews\MattMi00,2008,25,,NYG,NFL,16,5,2.6,4.6,0.16,0.29,0,0,0,0,0,0,0,0,2,26,0,0
2930,Sean McGrath\McGrSe00,2016,29,,SDG,NFL,16,5,2.5,4.5,0.16,0.28,0,0,0,0,0,0,0,0,2,25,0,0
2931,Sean McHugh\McHuSe00,2008,26,7-241,PIT,NFL,15,3,2.4,5.4,0.16,0.36,0,0,0,0,0,0,0,0,3,24,0,0
2932,Ryan Neufeld\NeufRy00,2007,32,,BUF,NFL,9,1,1.4,3.4,0.16,0.38,0,0,0,0,0,0,0,0,2,14,0,0
2933,Lovell Pinkney\PinkLo20,1995,23,4-115,STL,NFL,8,0,1.3,2.3,0.16,0.29,0,0,0,0,0,0,0,0,1,13,0,0
2934,Jay Saldi\SaldJa00,1982,28,,DAL,NFL,5,0,0.8,1.8,0.16,0.36,0,0,0,0,0,0,0,0,1,8,0,0
2935,Eric Sievers\SievEr00,1986,29,4-107,SDG,NFL,9,1,1.4,3.4,0.16,0.38,0,0,0,0,0,0,0,0,2,14,0,0
2936,Alex Smith\SmitAl02,2009,27,3-71,PHI,NFL,16,5,2.5,5.5,0.16,0.34,0,0,0,0,0,0,0,0,3,25,0,0
2937,Wesley Walls\WallWe00,1991,25,2-56,SFO,NFL,15,0,2.4,4.4,0.16,0.29,0,0,0,0,0,0,0,0,2,24,0,0
2938,Jamie Williams\WillJa00,1994,34,3-63,RAI,NFL,16,0,2.5,5.5,0.16,0.34,0,0,0,0,0,0,0,0,3,25,0,1
2939,Todd Yoder\YodeTo00,2002,24,,TAM,NFL,16,0,2.6,4.6,0.16,0.29,0,0,0,0,0,0,0,0,2,26,0,0
2940,Kevin Brock\BrocKe00,2014,28,,CIN,NFL,14,2,2.1,7.1,0.15,0.51,0,0,0,0,0,0,0,0,5,21,0,0
2941,Luther Broughton\BrouLu00,2001,27,5-155,CAR,NFL,15,0,2.2,4.2,0.15,0.28,0,0,0,0,0,0,0,0,2,22,0,0
2942,Jason Dunn\DunnJa00,2002,29,2-54,KAN,NFL,11,4,1.6,3.6,0.15,0.33,0,0,0,0,0,0,0,0,2,16,0,0
2943,Tim Euhus\EuhuTi00,2005,25,4-109,BUF,NFL,11,3,1.7,4.7,0.15,0.43,0,0,0,0,0,0,0,0,3,17,0,0
2944,Richard Gordon\GordRi00,2013,26,6-181,KAN,NFL,2,0,0.3,1.3,0.15,0.65,0,0,0,0,0,0,0,0,1,3,0,0
2945,MarQueis Gray\GrayMa00,2017,28,,MIA,NFL,16,0,2.4,3.4,0.15,0.21,0,1,0,0,0,5,14,0,1,10,0,0
2946,Maurice Johnson\JohnMa01,1992,25,,PHI,NFL,11,3,1.6,3.6,0.15,0.33,0,0,0,0,0,0,0,0,2,16,0,0
2947,Ryan Malleck\MallRy02,2017,24,,HOU,NFL,2,0,0.3,1.3,0.15,0.65,0,0,0,0,0,0,0,0,1,3,0,0
2948,Brett Pierce\PierBr00,2005,24,,DAL,NFL,10,1,1.5,3.5,0.15,0.35,0,0,0,0,0,0,0,0,2,15,0,0
2949,Brad Smelley\SmelBr00,2012,23,7-247,CLE,NFL,2,0,0.3,1.3,0.15,0.65,0,0,0,0,0,0,0,0,1,3,0,0
2950,Fred Wakefield\WakeFr00,2006,28,,ARI,NFL,16,9,2.4,4.4,0.15,0.28,0,0,0,0,0,0,0,0,2,24,0,1
2951,Rick Walker\WalkRi00,1985,30,4-85,WAS,NFL,16,0,2.4,3.4,0.15,0.21,0,0,0,0,0,3,16,0,1,8,0,0
2952,Kevin Ware\WareKe00,2003,23,,WAS,NFL,11,2,1.7,4.7,0.15,0.43,0,0,0,0,0,0,0,0,3,17,0,0
2953,Mark Bruener\BrueMa00,2005,33,1-27,HOU,NFL,16,15,2.2,4.2,0.14,0.26,0,0,0,0,0,0,0,0,2,22,0,0
2954,Joe Davenport\DaveJo00,2003,27,,IND,NFL,16,2,2.3,5.3,0.14,0.33,0,0,0,0,0,0,0,0,3,23,0,0
2955,John Goode\GoodJo20,1984,22,5-136,STL,NFL,16,1,2.3,5.3,0.14,0.33,0,0,0,0,0,0,0,0,3,23,0,0
2956,Mike Hinnant\HinnMi20,1988,22,8-211,PIT,NFL,16,1,2.3,3.3,0.14,0.21,0,0,0,0,0,0,0,0,1,23,0,0
2957,Gator Hoskins\HoskHa00,2014,23,,2TM,NFL,15,0,2.1,5.1,0.14,0.34,0,0,0,0,0,0,0,0,3,21,0,0
2958,Nate Lawrie\LawrNa00,2008,27,6-181,CIN,NFL,8,3,1.1,3.1,0.14,0.39,0,0,0,0,0,0,0,0,2,11,0,0
2959,Mike Lucky\LuckMi00,2002,27,7-229,DAL,NFL,16,0,2.2,3.2,0.14,0.20,0,0,0,0,0,0,0,0,1,22,0,0
2960,Justin Peelle\PeelJu00,2011,32,4-103,SFO,NFL,14,2,1.9,2.9,0.14,0.21,0,0,0,0,0,0,0,0,1,19,0,0
2961,Weslye Saunders\SaunWe00,2012,23,,IND,NFL,11,4,1.5,3.5,0.14,0.32,0,0,0,0,0,0,0,0,2,15,0,0
2962,Stephen Spach\SpacSt00,2008,26,,2TM,NFL,11,6,1.5,3.5,0.14,0.32,0,0,0,0,0,0,0,0,2,15,0,0
2963,Mike Tice\TiceMi00,1985,26,,SEA,NFL,9,2,1.3,3.3,0.14,0.37,0,0,0,0,0,0,0,0,2,13,0,0
2964,Bill Baber\BabeBi00,2003,24,5-141,KAN,NFL,16,0,2.0,3.0,0.13,0.19,0,0,0,0,0,0,0,0,1,20,0,0
2965,Joe Caravello\CaraJo00,1988,25,,WAS,NFL,12,6,1.5,3.5,0.13,0.29,0,0,0,0,0,0,0,0,2,15,0,0
2966,Mike Cobb\CobbMi00,1981,26,1-22,CHI,NFL,16,1,2.0,4.0,0.13,0.25,0,0,0,0,0,0,0,0,2,20,0,0
2967,Jack Doyle\DoylJa00,2013,23,,IND,NFL,15,4,1.9,6.9,0.13,0.46,0,0,0,0,0,0,0,0,5,19,0,0
2968,Ross Dwelley\DwelRo00,2018,23,,SFO,NFL,11,0,1.4,3.4,0.13,0.31,0,0,0,0,0,0,0,0,2,14,0,0
2969,Chris Faulkner\FaulCh20,1985,25,4-108,SDG,NFL,9,0,1.2,2.2,0.13,0.24,0,0,0,0,0,0,0,0,1,12,0,0
2970,Garrett Griffin\GrifGa00,2017,23,,NOR,NFL,3,0,0.4,1.4,0.13,0.47,0,0,0,0,0,0,0,0,1,4,0,0
2971,Clay Harbor\HarbCl00,2016,29,4-125,2TM,NFL,15,2,1.9,4.9,0.13,0.33,0,0,0,0,0,0,0,0,3,19,0,0
2972,Trey Junkin\JunkTr20,1987,26,4-93,RAI,NFL,12,1,1.5,3.5,0.13,0.29,0,0,0,0,0,0,0,0,2,15,0,0
2973,Dave Little\LittDa20,1984,23,,KAN,NFL,10,1,1.3,2.3,0.13,0.23,0,0,0,0,0,0,0,0,1,13,0,0
2974,Mitch Lyons\LyonMi00,1998,28,6-151,PIT,NFL,15,0,1.9,4.9,0.13,0.33,0,0,0,0,0,0,0,0,3,19,0,0
2975,Deems May\MayxDe00,1997,28,7-174,SEA,NFL,16,0,2.1,4.1,0.13,0.26,0,0,0,0,0,0,0,0,2,21,0,0
2976,Vance McDonald\McDoVa00,2014,24,2-55,SFO,NFL,8,4,1.0,3.0,0.13,0.38,0,0,0,0,0,0,0,0,2,30,0,1
2977,Jim Price\PricJi00,1993,27,,DAL,NFL,3,0,0.4,1.4,0.13,0.47,0,0,0,0,0,0,0,0,1,4,0,0
2978,Gabe Reid\ReidGa00,2005,28,,CHI,NFL,16,3,2.0,5.0,0.13,0.31,0,0,0,0,0,0,0,0,3,20,0,0
2979,Mike Sellers\SellMi00,1998,23,,WAS,NFL,14,1,1.8,4.8,0.13,0.34,0,0,0,0,0,0,0,0,3,18,0,0
2980,Travis Tucker\TuckTr20,1985,22,11-287,CLE,NFL,16,2,2.0,4.0,0.13,0.25,0,0,0,0,0,0,0,0,2,20,0,0
2981,Chris Baker\BakeCh00,2002,23,3-88,NYJ,NFL,12,1,1.4,3.4,0.12,0.28,0,0,0,0,0,0,0,0,2,14,0,0
2982,Jim Dray\DrayJi00,2012,26,7-233,ARI,NFL,13,0,1.5,3.5,0.12,0.27,0,0,0,0,0,0,0,0,2,15,0,0
2983,Ryan Krause\KrauRy00,2007,26,6-169,GNB,NFL,9,0,1.1,3.1,0.12,0.34,0,0,0,0,0,0,0,0,2,11,0,0
2984,Tim Sherwin\SherTi00,1981,23,4-94,BAL,NFL,16,2,1.9,3.9,0.12,0.24,0,0,0,0,0,0,0,0,2,19,0,0
2985,Chris Verhulst\VerhCh20,1990,24,5-130,DEN,NFL,11,1,1.3,4.3,0.12,0.39,0,0,0,0,0,0,0,0,3,13,0,0
2986,Cliff Benson\BensCl00,1987,26,5-132,2TM,NFL,10,3,1.1,3.1,0.11,0.31,0,0,0,0,0,0,0,0,2,11,0,0
2987,Matt Cushing\CushMa00,2004,29,,PIT,NFL,16,0,1.7,2.7,0.11,0.17,0,0,0,0,0,0,0,0,1,17,0,0
2988,Hunter Goodwin\GoodHu00,1998,26,4-97,MIN,NFL,15,0,1.6,4.6,0.11,0.31,0,0,0,0,0,0,0,0,3,16,0,0
2989,Brian Kozlowski\KozlBr00,1995,25,,NYG,NFL,16,0,1.7,3.7,0.11,0.23,0,0,0,0,0,0,0,0,2,17,0,1
2990,Chris Manhertz\ManhCh00,2017,25,,CAR,NFL,16,4,1.7,3.7,0.11,0.23,0,0,0,0,0,0,0,0,2,17,0,0
2991,Thomas McLemore\McLeTh20,1992,22,3-81,DET,NFL,11,1,1.2,3.2,0.11,0.29,0,0,0,0,0,0,0,0,2,12,0,0
2992,Dave Moore\MoorDa00,2004,35,7-191,TAM,NFL,15,0,1.7,4.7,0.11,0.31,0,0,0,0,0,0,0,0,3,17,0,0
2993,McDonald Oden\OdenMc20,1980,22,,CLE,NFL,16,0,1.8,4.8,0.11,0.30,0,0,0,0,0,0,0,0,3,18,0,0
2994,Richard Owens\OwenRi00,2005,25,,MIN,NFL,16,2,1.8,3.8,0.11,0.24,0,0,0,0,0,0,0,0,2,18,0,0
2995,Derek Price\PricDe21,1996,24,,DET,NFL,13,1,1.4,2.4,0.11,0.18,0,0,0,0,0,0,0,0,1,14,0,0
2996,Troy Sadowski\SadoTr00,1993,28,6-145,NYJ,NFL,13,1,1.4,3.4,0.11,0.26,0,0,0,0,0,0,0,0,2,14,0,0
2997,Scott Simonson\SimoSc00,2015,23,,CAR,NFL,9,0,1.0,2.0,0.11,0.22,0,0,0,0,0,0,0,0,1,10,0,0
2998,Dion Sims\SimsDi00,2018,27,4-106,CHI,NFL,8,4,0.9,2.9,0.11,0.36,0,0,0,0,0,0,0,0,2,9,0,0
2999,Lee Smith\SmitLe00,2011,24,5-159,BUF,NFL,10,3,1.1,5.1,0.11,0.51,0,0,0,0,0,0,0,0,4,11,0,0
3000,Ken Whisenhunt\WhisKe00,1992,30,12-313,NYJ,NFL,10,5,1.1,3.1,0.11,0.31,0,0,0,0,0,0,0,0,2,11,0,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
Rk,Player,Year,Age,Draft,Tm,Lg,G,GS,FantPt,PPR,FantPt,PPR/G,Cmp,Att,Yds,TD,Int,Att,Yds,TD,Rec,Yds,TD,Fmb
3001,Scott Galbraith\GalbSc00,1997,30,7-178,DAL,NFL,16,0,1.6,3.6,0.10,0.23,0,0,0,0,0,0,0,0,2,16,0,0
3002,Jim Kleinsasser\KleiJi00,1999,22,2-44,MIN,NFL,13,7,1.3,7.3,0.10,0.56,0,0,0,0,0,0,0,0,6,13,0,2
3003,Matt Kranchick\KranMa00,2005,26,6-194,2TM,NFL,6,1,0.6,1.6,0.10,0.27,0,0,0,0,0,0,0,0,1,6,0,0
3004,Russ Mikeska\MikeRu20,1981,26,,ATL,NFL,16,0,1.6,3.6,0.10,0.23,0,0,0,0,0,0,0,0,2,16,0,0
3005,Cameron Morrah\MorrCa00,2009,22,7-248,SEA,NFL,3,0,0.3,1.3,0.10,0.43,0,0,0,0,0,0,0,0,1,3,0,0
3006,Matthew Mulligan\MullMa00,2016,31,,DET,NFL,8,0,0.8,1.8,0.10,0.23,0,0,0,0,0,0,0,0,1,8,0,0
3007,John Owens\OwenJo00,2009,29,5-138,SEA,NFL,16,3,1.6,4.6,0.10,0.29,0,0,0,0,0,0,0,0,3,16,0,0
3008,Justin Peelle\PeelJu00,2002,23,4-103,SDG,NFL,15,2,1.5,4.5,0.10,0.30,0,0,0,0,0,0,0,0,3,15,0,0
3009,Jacob Tamme\TammJa00,2008,23,4-127,IND,NFL,12,0,1.2,4.2,0.10,0.35,0,0,0,0,0,0,0,0,3,12,0,0
3010,D.J. Williams\WillD.00,2011,23,5-141,GNB,NFL,13,0,1.3,3.3,0.10,0.25,0,0,0,0,0,0,0,0,2,13,0,0
3011,Mike Williams\WillMi02,1981,24,8-195,KAN,NFL,3,0,0.3,1.3,0.10,0.43,0,0,0,0,0,2,0,0,1,3,0,0
3012,Chris Cooley\CoolCh00,2012,30,3-81,WAS,NFL,9,2,0.8,1.8,0.09,0.20,0,0,0,0,0,0,0,0,1,8,0,0
3013,Todd Fowler\FowlTo00,1986,24,1-25,DAL,NFL,16,0,1.4,2.4,0.09,0.15,0,0,0,0,0,6,5,0,1,19,0,1
3014,John Gilmore\GilmJo00,2007,28,6-196,CHI,NFL,15,1,1.4,4.4,0.09,0.29,0,0,0,0,0,0,0,0,3,14,0,0
3015,Lamont Hall\HallLa00,2001,27,,NOR,NFL,16,6,1.5,3.5,0.09,0.22,0,0,0,0,0,0,0,0,2,15,0,1
3016,Jonathan Hayes\HayeJo00,1996,34,2-41,PIT,NFL,16,6,1.4,3.4,0.09,0.21,0,0,0,0,0,0,0,0,2,14,0,0
3017,Rodney Holman\HolmRo00,1983,23,3-82,CIN,NFL,16,0,1.5,3.5,0.09,0.22,0,0,0,0,0,0,0,0,2,15,0,0
3018,John Jones\JoneJo00,2001,26,,BAL,NFL,15,2,1.3,3.3,0.09,0.22,0,0,0,0,0,0,0,0,2,13,0,0
3019,Don Kern\KernDo20,1984,22,6-150,CIN,NFL,16,0,1.4,3.4,0.09,0.21,0,0,0,0,0,0,0,0,2,14,0,0
3020,Reese McCall\McCaRe00,1982,26,1-25,BAL,NFL,7,0,0.6,2.6,0.09,0.37,0,0,0,0,0,0,0,0,2,6,0,0
3021,Reese McCall\McCaRe00,1984,28,1-25,DET,NFL,16,5,1.5,4.5,0.09,0.28,0,0,0,0,0,0,0,0,3,15,0,0
3022,Logan Paulsen\PaulLo00,2016,29,,CHI,NFL,16,12,1.5,4.5,0.09,0.28,0,0,0,0,0,0,0,0,3,15,0,0
3023,Jim Riggs\RiggJi20,1991,28,4-103,CIN,NFL,16,1,1.4,5.4,0.09,0.34,0,0,0,0,0,0,0,0,4,14,0,0
3024,Dante Rosario\RosaDa00,2013,29,5-155,CHI,NFL,15,3,1.3,2.3,0.09,0.15,0,0,0,0,0,0,0,0,1,13,0,0
3025,Troy Sadowski\SadoTr00,1996,31,6-145,CIN,NFL,16,0,1.5,4.5,0.09,0.28,0,0,0,0,0,0,0,0,3,15,0,0
3026,Tim Stracka\StraTi20,1983,24,6-145,CLE,NFL,13,0,1.2,2.2,0.09,0.17,0,0,0,0,0,0,0,0,1,12,0,0
3027,Quinn Sypniewski\SypnQu00,2006,24,5-166,BAL,NFL,16,3,1.5,3.5,0.09,0.22,0,0,0,0,0,0,0,0,2,15,0,0
3028,Derek Ware\WareDe00,1992,25,7-175,PHO,NFL,15,0,1.3,2.3,0.09,0.15,0,0,0,0,0,0,0,0,1,13,0,0
3029,Mark Witte\WittMa20,1983,24,11-297,TAM,NFL,16,2,1.5,3.5,0.09,0.22,0,0,0,0,0,0,0,0,2,15,0,0
3030,Rickey Bolden\BoldRi20,1984,23,4-96,CLE,NFL,12,9,0.9,1.9,0.08,0.16,0,0,0,0,0,0,0,0,1,19,0,1
3031,Kirk Botkin\BotkKi20,1997,26,,PIT,NFL,13,1,1.1,2.1,0.08,0.16,0,0,0,0,0,0,0,0,1,11,0,0
3032,Marv Cook\CookMa00,1989,23,3-63,NWE,NFL,16,0,1.3,4.3,0.08,0.27,0,0,0,0,0,0,0,0,3,13,0,0
3033,Rob Coons\CoonRo20,1996,27,,BUF,NFL,16,0,1.2,2.2,0.08,0.14,0,0,0,0,0,0,0,0,1,12,0,0
3034,Reggie Davis\DaviRe00,2000,24,,SDG,NFL,10,0,0.8,1.8,0.08,0.18,0,0,0,0,0,0,0,0,1,8,0,0
3035,Chris Faulkner\FaulCh20,1984,24,4-108,RAM,NFL,8,0,0.6,1.6,0.08,0.20,0,0,0,0,0,0,0,0,1,6,0,0
3036,Tommy Gallarda\GallTo00,2012,24,,ATL,NFL,9,0,0.7,1.7,0.08,0.19,0,0,0,0,0,0,0,0,1,7,0,0
3037,Lewis Gilbert\GilbLe20,1980,24,,2TM,NFL,9,0,0.7,1.7,0.08,0.19,0,0,0,0,0,0,0,0,1,7,0,0
3038,Aaron Halterman\HaltAa00,2007,25,,MIA,NFL,9,0,0.7,1.7,0.08,0.19,0,0,0,0,0,0,0,0,1,7,0,0
3039,William Harris\HarrWi00,1987,22,7-195,STL,NFL,10,3,0.8,1.8,0.08,0.18,0,0,0,0,0,0,0,0,1,8,0,0
3040,Tim Jorden\JordTi00,1993,27,,PIT,NFL,16,1,1.2,2.2,0.08,0.14,0,0,0,0,0,0,0,0,1,12,0,0
3041,Pat Kelly\KellPa21,1989,24,7-174,DEN,NFL,16,1,1.3,4.3,0.08,0.27,0,0,0,0,0,0,0,0,3,13,0,0
3042,Terry O'Shea\OSheTe20,1990,24,,PIT,NFL,16,0,1.3,2.3,0.08,0.14,0,0,0,0,0,0,0,0,1,13,0,0
3043,Alfred Pupunu\PupuAl00,1997,28,,3TM,NFL,9,1,0.7,1.7,0.08,0.19,0,0,0,0,0,0,0,0,1,7,0,0
3044,Matt Spaeth\SpaeMa00,2015,32,3-77,PIT,NFL,13,7,1.0,3.0,0.08,0.23,0,0,0,0,0,0,0,0,2,10,0,0
3045,Phillip Supernaw\SupePh00,2015,25,,TEN,NFL,16,1,1.2,4.2,0.08,0.26,0,0,0,0,0,0,0,0,3,32,0,1
3046,Theo Young\YounTh20,1987,22,12-317,PIT,NFL,12,1,1.0,3.0,0.08,0.25,0,0,0,0,0,0,0,0,2,10,0,0
3047,Trey Burton\BurtTr01,2014,23,,PHI,NFL,15,0,1.0,1.0,0.07,0.07,0,0,0,0,0,5,10,0,0,0,0,0
3048,Carlos Etheredge\EtheCa20,1994,24,6-157,IND,NFL,9,0,0.6,1.6,0.07,0.18,0,0,0,0,0,0,0,0,1,6,0,0
3049,John Gilmore\GilmJo00,2004,25,6-196,CHI,NFL,16,1,1.1,2.1,0.07,0.13,0,0,0,0,0,0,0,0,1,11,0,0
3050,Mitch Jacoby\JacoMi00,1997,24,,STL,NFL,14,2,1.0,3.0,0.07,0.21,0,0,0,0,0,0,0,0,2,10,0,0
3051,Tony Johnson\JohnTo00,1998,26,6-197,NOR,NFL,11,0,0.8,1.8,0.07,0.16,0,0,0,0,0,0,0,0,1,8,0,0
3052,Ronnie Lee\LeexRo20,1982,26,3-65,MIA,NFL,9,5,0.6,2.6,0.07,0.29,0,0,0,0,0,0,0,0,2,6,0,0
3053,Roderick Lewis\LewiRo00,1997,26,5-157,TEN,NFL,10,1,0.7,1.7,0.07,0.17,0,0,0,0,0,0,0,0,1,7,0,0
3054,Dave Little\LittDa20,1987,26,,PHI,NFL,12,0,0.8,1.8,0.07,0.15,0,0,0,0,0,0,0,0,1,8,0,0
3055,Dave Moore\MoorDa00,2006,37,7-191,TAM,NFL,13,0,0.9,1.9,0.07,0.15,0,0,0,0,0,0,0,0,1,9,0,1
3056,Mike Mularkey\MulaMi00,1987,26,9-229,MIN,NFL,9,0,0.6,1.6,0.07,0.18,0,0,0,0,0,0,0,0,1,6,0,0
3057,Ryan Neufeld\NeufRy00,2005,30,,BUF,NFL,13,0,0.9,1.9,0.07,0.15,0,0,0,0,0,0,0,0,1,9,0,0
3058,Brian Parker\ParkBr00,2015,23,,KAN,NFL,9,0,0.6,1.6,0.07,0.18,0,0,0,0,0,0,0,0,1,6,0,0
3059,Konrad Reuland\ReulKo00,2013,26,,NYJ,NFL,10,0,0.7,1.7,0.07,0.17,0,0,0,0,0,0,0,0,1,7,0,0
3060,Dan Sharp\SharDa20,1987,25,8-223,ATL,NFL,9,0,0.6,2.6,0.07,0.29,0,0,0,0,0,0,0,0,2,6,0,0
3061,Ryan Taylor\TaylRy00,2012,25,7-218,GNB,NFL,16,1,1.1,2.1,0.07,0.13,0,0,0,0,0,0,0,0,1,11,0,0
3062,Tyji Armstrong\ArmsTy00,1996,26,3-79,DAL,NFL,16,7,1.0,3.0,0.06,0.19,0,0,0,0,0,0,0,0,2,10,0,0
3063,Jerry Bell\BellJe00,1982,23,3-74,TAM,NFL,9,1,0.5,1.5,0.06,0.17,0,0,0,0,0,0,0,0,1,5,0,0
3064,Desmond Clark\ClarDe00,1999,22,6-179,DEN,NFL,9,0,0.5,1.5,0.06,0.17,0,0,0,0,0,0,0,0,1,5,0,0
3065,Alan Cross\CrosAl00,2018,25,,TAM,NFL,14,3,0.9,2.9,0.06,0.21,0,0,0,0,0,0,0,0,2,9,0,0
3066,Jason Dunn\DunnJa00,2007,34,2-54,KAN,NFL,16,3,0.9,2.9,0.06,0.18,0,0,0,0,0,0,0,0,2,9,0,0
3067,Don Hasselbeck\HassDo00,1984,29,2-52,MIN,NFL,16,0,1.0,2.0,0.06,0.13,0,0,0,0,0,0,0,0,1,10,0,0
3068,David Johnson\JohnDa05,2009,22,7-241,PIT,NFL,15,3,0.9,2.9,0.06,0.19,0,0,0,0,0,0,0,0,2,9,0,0
3069,Doug Jolley\JollDo00,2006,27,2-55,TAM,NFL,11,0,0.7,1.7,0.06,0.15,0,0,0,0,0,0,0,0,1,7,0,0
3070,Tim Jorden\JordTi00,1990,24,,PHO,NFL,16,11,1.0,3.0,0.06,0.19,0,0,0,0,0,0,0,0,2,10,0,0
3071,Jeron Mastrud\MastJe20,2011,24,,MIA,NFL,14,3,0.8,1.8,0.06,0.13,0,0,0,0,0,0,0,0,1,8,0,0
3072,Billy Miller\MillBi00,2000,23,7-218,DEN,NFL,12,0,0.7,1.7,0.06,0.14,0,0,0,0,0,0,0,0,1,7,0,0
3073,Brent Novoselsky\NovoBr00,1994,28,,MIN,NFL,12,0,0.7,2.7,0.06,0.23,0,0,0,0,0,0,0,0,2,7,0,0
3074,Richard Quinn\QuinRi00,2010,24,2-64,DEN,NFL,14,4,0.9,1.9,0.06,0.14,0,0,0,0,0,0,0,0,1,9,0,0
3075,Craig Stevens\StevCr00,2008,24,3-85,TEN,NFL,16,2,0.9,1.9,0.06,0.12,0,0,0,0,0,0,0,0,1,9,0,0
3076,Mike Bartrum\BartMi00,2002,32,,PHI,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3077,Kirk Botkin\BotkKi20,1995,24,,NOR,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3078,Dan Campbell\CampDa00,2007,31,3-79,DET,NFL,2,1,0.1,1.1,0.05,0.55,0,0,0,0,0,0,0,0,1,1,0,0
3079,Jay Carroll\CarrJa20,1985,24,7-169,MIN,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3080,Casey Cramer\CramCa00,2006,24,7-228,TEN,NFL,15,0,0.8,2.8,0.05,0.19,0,0,0,0,0,0,0,0,2,8,0,0
3081,Darnell Dinkins\DinkDa00,2007,30,,CLE,NFL,15,0,0.8,1.8,0.05,0.12,0,0,0,0,0,0,0,0,1,8,0,0
3082,Chad Fann\FannCh00,1999,29,,SFO,NFL,16,3,0.8,2.8,0.05,0.18,0,0,0,0,0,0,0,0,2,8,0,1
3083,Todd Fowler\FowlTo00,1987,25,1-25,DAL,NFL,12,1,0.6,1.6,0.05,0.13,0,0,0,0,0,0,0,0,1,6,0,0
3084,Nic Jacobs\JacoNi00,2015,24,,JAX,NFL,11,3,0.6,1.6,0.05,0.15,0,0,0,0,0,0,0,0,1,6,0,0
3085,Edgar Jones\JoneEd22,2009,25,,BAL,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3086,Kris Mangum\MangKr00,1999,26,7-228,CAR,NFL,11,0,0.6,1.6,0.05,0.15,0,0,0,0,0,0,0,0,1,6,0,0
3087,Johnny Mundt\MundJo00,2018,24,,LAR,NFL,10,0,0.5,1.5,0.05,0.15,0,0,0,0,0,0,0,0,1,5,0,0
3088,Terry O'Shea\OSheTe20,1989,23,,PIT,NFL,16,2,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3089,Michael Palmer\PalmMi00,2013,25,,PIT,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3090,Justin Swift\SwifJu00,2000,25,7-238,SFO,NFL,16,1,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,0
3091,Kendell Watkins\WatkKe20,1995,22,2-59,DAL,NFL,16,0,0.8,1.8,0.05,0.11,0,0,0,0,0,0,0,0,1,8,0,1
3092,Bradford Banta\BantBr00,1995,25,4-106,IND,NFL,16,2,0.6,1.6,0.04,0.10,0,0,0,0,0,0,0,0,1,6,0,0
3093,Bradford Banta\BantBr00,1998,28,4-106,IND,NFL,16,0,0.7,1.7,0.04,0.11,0,0,0,0,0,0,0,0,1,7,0,0
3094,James Coley\ColeJa20,1990,23,,CHI,NFL,16,0,0.7,1.7,0.04,0.11,0,0,0,0,0,0,0,0,1,7,0,0
3095,Lamont Hall\HallLa00,2002,28,,NOR,NFL,16,1,0.6,2.6,0.04,0.16,0,0,0,0,0,0,0,0,2,6,0,0
3096,Ben Hartsock\HartBe00,2010,30,3-68,NYJ,NFL,16,7,0.7,1.7,0.04,0.11,0,0,0,0,0,0,0,0,1,7,0,0
3097,James Jenkins\JenkJa00,1996,29,,WAS,NFL,16,5,0.7,1.7,0.04,0.11,0,0,0,0,0,0,0,0,1,7,0,0
3098,Steve Johnson\JohnSt21,1988,23,6-154,NWE,NFL,14,3,0.5,1.5,0.04,0.11,0,0,0,0,0,0,0,0,1,5,0,0
3099,Anthony Jones\JoneAn21,1984,24,11-306,WAS,NFL,16,0,0.6,1.6,0.04,0.10,0,0,0,0,0,0,0,0,1,6,0,0
3100,Reggie Kelly\KellRe00,2011,34,2-42,ATL,NFL,16,2,0.7,1.7,0.04,0.11,0,0,0,0,0,0,0,0,1,7,0,0
,,,,,,,Games,Games,Fantasy,Fantasy,Fantasy per Game,Fantasy per Game,Passing,Passing,Passing,Passing,Passing,Rushing,Rushing,Rushing,Receiving,Receiving,Receiving,
